# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	122887
#@/user_id	6af16447-f9f1-43b9-a6ee-fea5984459fe
mei li 	美麗	c=0 d=0.1 t=111059
mei li jian 	美利堅	c=1 d=4.26806e-43 t=103452
mei li jie 	沒理解	c=1 d=1.19649e-81 t=103452
mei lian 	沒臉	c=2 d=1.06567e-13 t=103452
mei lian 	沒連	c=1 d=9.27218e-200 t=103452
mei lian shang 	沒連上	c=1 d=6.27179e-130 t=103452
mei lian xi 	沒聯繫	c=1 d=1 t=118052
mei lie 	每列	c=2 d=1.08034e-111 t=103452
mei liu 	美柳	c=1 d=9.10029e-127 t=103452
mei mai 	沒買	c=2 d=0.1 t=121729
mei mai ne 	沒買呢	c=1 d=1 t=121730
mei mei 	妹妹	c=7 d=1 t=107123
mei mei 	美美	c=0 d=0.1 t=121772
mei mei mei 	沒沒沒	c=2 d=2.21059e-140 t=103452
mei mei mei 	美美美	c=1 d=1 t=121773
mei mi ma de 	沒密碼的	c=1 d=9.93942e-194 t=103452
mei miao 	美妙	c=7 d=8.50061e-31 t=103452
mei ming bai 	沒明白	c=2 d=4.75051e-30 t=103452
mei na 	沒拿	c=0 d=5.24702e-91 t=103452
mei na ben shi 	沒拿本事	c=1 d=5.27331e-90 t=103452
mei na me 	沒那麼	c=11 d=1 t=121506
mei na me da 	沒那麼大	c=3 d=1.15161e-43 t=103452
mei na me duo 	沒那麼多	c=1 d=1 t=114807
mei na me ji 	沒那麼急	c=1 d=2.68083e-72 t=103452
mei na me shao 	沒那麼少	c=1 d=3.87087e-129 t=103452
mei na me tiao 	沒那麼挑	c=1 d=5.07448e-79 t=103452
mei na zhong 	沒那種	c=1 d=1.79518e-60 t=103452
mei ne 	沒呢	c=10 d=3.09082e-11 t=103452
mei neng 	沒能	c=1 d=1.72537e-64 t=103452
mei neng li 	沒能力	c=2 d=6.26173e-23 t=103452
mei ni 	沒你	c=3 d=1.62794e-86 t=103452
mei ni xiang de 	沒你想的	c=1 d=1.87896e-126 t=103452
mei nian 	每年	c=8 d=1 t=115364
mei nong 	沒弄	c=1 d=0.1 t=117771
mei nong 	美濃	c=0 d=1.43759e-124 t=103452
mei nong dong 	沒弄懂	c=2 d=1.5683e-114 t=103452
mei nong guo 	沒弄過	c=1 d=1.97121e-131 t=103452
mei nong hao 	沒弄好	c=2 d=6.57185e-121 t=103452
mei nong qing 	沒弄清	c=1 d=3.68746e-58 t=103452
mei nong tuo 	沒弄妥	c=1 d=1 t=117772
mei pai 	沒拍	c=1 d=2.51228e-14 t=103452
mei pai ban 	沒排版	c=1 d=7.90873e-123 t=103452
mei pian 	每篇	c=1 d=1.07284e-33 t=103452
mei pian 	沒偏	c=1 d=3.05249e-70 t=103452
mei ping fen 	沒評分	c=1 d=4.51383e-84 t=103452
mei qi chuang 	沒起牀	c=1 d=2.24472e-189 t=103452
mei qian 	沒錢	c=14 d=1 t=121370
mei qian yi 	沒遷移	c=1 d=3.78893e-142 t=103452
mei qu 	沒去	c=7 d=1 t=115509
mei qu 	美區	c=2 d=1 t=112717
mei qu bie 	沒區別	c=3 d=1 t=118440
mei qu cheng 	沒去成	c=1 d=1.80886e-208 t=103452
mei qu guo 	沒去過	c=1 d=9.88439e-71 t=103452
mei qu kan 	沒去看	c=1 d=8.12966e-153 t=103452
mei quan xian 	沒權限	c=2 d=6.58593e-58 t=103452
mei rang ni men 	沒讓你們	c=1 d=1 t=104806
mei rang wo 	沒讓我	c=1 d=3.64048e-113 t=103452
mei ren 	每人	c=1 d=3.17156e-79 t=103452
mei ren 	沒人	c=16 d=1.90484 t=118818
mei ren chu lai 	沒認出來	c=1 d=6.34042e-111 t=103452
mei ren jia 	沒人家	c=1 d=1.5696e-186 t=103452
mei ren jian guo 	沒人見過	c=1 d=1.42163e-80 t=103452
mei ren jie 	沒人接	c=1 d=2.01138e-133 t=103452
mei ren kan 	沒人看	c=1 d=2.87895e-146 t=103452
mei ren shuo 	沒人說	c=1 d=3.97059e-46 t=103452
mei ren yao 	沒人要	c=1 d=1.62369e-114 t=103452
mei ren yong 	沒人用	c=1 d=3.56596e-105 t=103452
mei ri 	每日	c=1 d=0.1 t=118840
mei ri tui jian 	每日推薦	c=1 d=1 t=118841
mei san 	沒傘	c=1 d=8.21364e-215 t=103452
mei se cai 	沒色彩	c=2 d=6.0823e-76 t=103452
mei sha 	沒啥	c=63 d=1 t=121978
mei sha bi yao 	沒啥必要	c=1 d=1.17332e-145 t=103452
mei sha cha bie 	沒啥差別	c=1 d=8.39519e-90 t=103452
mei sha dong xi 	沒啥東西	c=1 d=4.08763e-123 t=103452
mei sha fan ying 	沒啥反應	c=1 d=5.0475e-222 t=103452
mei sha qu bie 	沒啥區別	c=1 d=1.47794e-37 t=103452
mei sha xu qiu 	沒啥需求	c=1 d=6.89447e-126 t=103452
mei sha xuan nian 	沒啥懸念	c=1 d=3.72489e-118 t=103452
mei sha yi yi 	沒啥意義	c=4 d=2.99886e-38 t=103452
mei sha yong 	沒啥用	c=4 d=1 t=110856
mei shang 	沒上	c=1 d=4.51322e-53 t=103452
mei shang hai 	沒傷害	c=1 d=2.35507e-136 t=103452
mei shang xue 	沒上學	c=1 d=1 t=108843
mei shao nv 	美少女	c=6 d=1.13408e-39 t=103452
mei shen hao 	沒審好	c=1 d=4.17888e-118 t=103452
mei shen me 	沒什麼	c=8 d=1 t=121938
mei sheng ji 	沒升級	c=1 d=2.32064e-198 t=103452
mei sheng qi 	沒生氣	c=1 d=2.2458e-224 t=103452
mei sheng yin 	沒聲音	c=2 d=2.08193e-31 t=103452
mei shi 	沒事	c=35 d=1.99506 t=118108
mei shi gan 	沒事幹	c=4 d=1.02778e-54 t=103452
mei shi guo 	沒試過	c=1 d=1.89442e-47 t=103452
mei shi jian 	沒時間	c=6 d=1 t=121721
mei shi jian le 	沒時間了	c=1 d=1.85019e-209 t=103452
mei shi le 	沒事了	c=7 d=1 t=116307
mei shi xian 	沒實現	c=1 d=1 t=113249
mei shi zuo 	沒事做	c=1 d=6.87786e-127 t=103452
mei shou ji 	沒手機	c=3 d=1.01911 t=109850
mei shu 	沒輸	c=1 d=8.57144e-11 t=103452
mei shu chu 	沒輸出	c=1 d=6.56047e-130 t=103452
mei shua 	沒刷	c=1 d=2.47012e-197 t=103452
mei shua ya 	沒刷牙	c=1 d=1.37283e-22 t=103452
mei shui 	沒水	c=4 d=1 t=108374
mei shui 	沒睡	c=1 d=0.1 t=116968
mei shui de 	沒睡的	c=1 d=1 t=116969
mei shui le 	沒水了	c=1 d=1.57913e-22 t=103452
mei shui yong 	沒水用	c=1 d=1.70851e-213 t=103452
mei shui zhao 	沒睡着	c=1 d=1 t=103747
mei shuo 	沒說	c=8 d=1.11762e-24 t=103452
mei shuo guo 	沒說過	c=1 d=8.82383e-117 t=103452
mei shuo hua 	沒說話	c=1 d=1 t=119849
mei shuo ma 	沒說嗎	c=2 d=3.39956e-131 t=103452
mei shuo ni 	沒說你	c=1 d=1.96847e-144 t=103452
mei si ni 	美死你	c=1 d=4.81436e-107 t=103452
mei sou 	沒搜	c=1 d=1.40993e-71 t=103452
mei suo 	沒鎖	c=1 d=6.54152e-96 t=103452
mei tai 	沒太	c=2 d=2.50029e-134 t=103452
mei tai duo 	沒太多	c=1 d=1.7624e-196 t=103452
mei ti 	媒體	c=4 d=1.88502 t=105249
mei ti 	沒題	c=1 d=1.33613e-203 t=103452
mei ti de 	媒體的	c=1 d=1 t=105230
mei ti xing 	沒提醒	c=1 d=8.82833e-123 t=103452
mei ti zi 	沒梯子	c=1 d=1.73551e-74 t=103452
mei tian 	每天	c=25 d=1 t=121663
mei tian 	沒填	c=2 d=0.1 t=103709
mei tian biao 	沒填表	c=1 d=6.8203e-87 t=103452
mei tian guo 	沒填過	c=2 d=1 t=107098
mei tian li 	沒天理	c=1 d=2.46047e-151 t=103452
mei tiao 	每條	c=1 d=8.99384e-114 t=103452
mei tiao bian 	每條邊	c=1 d=8.47639e-115 t=103452
mei tiao xie xian 	每條斜線	c=1 d=8.95413e-113 t=103452
mei ting 	沒聽	c=1 d=4.09683e-121 t=103452
mei ting dong 	沒聽懂	c=4 d=1 t=107641
mei ting guo 	沒聽過	c=8 d=1 t=105320
mei ting shuo 	沒聽說	c=7 d=5.14887e-15 t=103452
mei ting shuo guo 	沒聽說過	c=3 d=1 t=118532
mei tong 	沒通	c=1 d=2.35125e-205 t=103452
mei tou fa 	沒頭髮	c=1 d=1.33857e-107 t=103452
mei tuan 	美團	c=2 d=2.92591e-13 t=103452
mei wan 	沒玩	c=1 d=9.12791e-192 t=103452
mei wan guo 	沒玩過	c=3 d=1.52274e-06 t=103452
mei wan le 	沒完了	c=1 d=6.93449e-194 t=103452
mei wang le 	沒忘了	c=1 d=1.95932e-148 t=103452
mei wang luo 	沒網絡	c=1 d=2.74887e-14 t=103452
mei wang xia 	沒往下	c=1 d=5.90856e-134 t=103452
mei wei 	沒味	c=1 d=7.0676e-153 t=103452
mei wei dao 	沒味道	c=1 d=8.43699e-119 t=103452
mei wen 	沒問	c=2 d=1 t=105826
mei wen sha 	沒問啥	c=1 d=4.2465e-101 t=103452
mei wen ti 	沒問題	c=56 d=1.07244 t=121243
mei wen ti le 	沒問題了	c=1 d=3.08852e-61 t=103452
mei wen wen 	沒聞聞	c=1 d=2.8536e-189 t=103452
mei wo 	沒我	c=1 d=7.13521e-118 t=103452
mei xi 	沒戲	c=6 d=4.54511e-77 t=103452
mei xi 	沒洗	c=2 d=9.84347e-80 t=103452
mei xi tou 	沒洗頭	c=1 d=7.51789e-115 t=103452
mei xia 	沒下	c=1 d=2.2938e-120 t=103452
mei xia ke 	沒下課	c=1 d=3.60364e-111 t=103452
mei xiang 	沒想	c=2 d=2.23534e-82 t=103452
mei xiang dao 	妹想到	c=3 d=2.49143e-63 t=103452
mei xiang dao 	沒想到	c=27 d=1.54176e-05 t=103452
mei xiang dao ba 	妹想到吧	c=5 d=3.74126e-52 t=103452
mei xiang dao ba 	沒想到吧	c=1 d=2.29498e-126 t=103452
mei xiang dao de 	沒想到的	c=1 d=1.06148e-143 t=103452
mei xiang guo 	沒想過	c=2 d=1.558e-40 t=103452
mei xiang hao 	沒想好	c=1 d=1.6206e-121 t=103452
mei xiang ming bai 	沒想明白	c=1 d=2.24654e-81 t=103452
mei xiao 	美咲	c=6 d=1.04113e-22 t=103452
mei xie 	沒寫	c=11 d=1 t=120963
mei xie chu lai 	沒寫出來	c=1 d=1 t=105967
mei xie guo 	沒寫過	c=1 d=1 t=121871
mei xie ru 	沒寫入	c=1 d=9.15525e-139 t=103452
mei xin hao 	沒信號	c=2 d=1.81427e-08 t=103452
mei xin si 	沒心思	c=2 d=9.41002e-109 t=103452
mei xin si xue 	沒心思學	c=1 d=3.94117e-223 t=103452
mei xing qu 	沒興趣	c=2 d=1.8914e-86 t=103452
mei xu qiu 	沒需求	c=1 d=3.04917e-116 t=103452
mei xue 	沒學	c=3 d=1 t=105635
mei xue 	美學	c=1 d=1.23175e-11 t=103452
mei xue dao 	沒學到	c=1 d=1 t=115168
mei xue guo 	沒學過	c=3 d=1 t=114988
mei ya 	沒呀	c=1 d=3.0549e-138 t=103452
mei yan 	美顏	c=1 d=3.54686e-130 t=103452
mei yan kan 	沒眼看	c=1 d=4.08095e-45 t=103452
mei yao 	沒要	c=0 d=2.17318e-15 t=103452
mei yao xie 	沒要寫	c=1 d=3.83133e-214 t=103452
mei ye 	每頁	c=1 d=2.2149e-120 t=103452
mei yi 	每一	c=0 d=0.1 t=106594
mei yi bu 	每一步	c=1 d=1 t=113396
mei yi ci 	每一次	c=2 d=3.46352e-115 t=103452
mei yi duan 	每一端	c=1 d=1.13926e-122 t=103452
mei yi fu 	每一服	c=1 d=3.34269e-109 t=103452
mei yi fu 	沒衣服	c=4 d=4.83814e-108 t=103452
mei yi ge 	每一個	c=4 d=1 t=122772
mei yi jian 	沒意見	c=1 d=2.86974e-79 t=103452
mei yi jie 	每一節	c=1 d=2.03476e-122 t=103452
mei yi ju 	每一局	c=1 d=7.63151e-115 t=103452
mei yi lun 	每一輪	c=1 d=3.90709e-121 t=103452
mei yi si 	沒意思	c=4 d=1 t=117078
mei yi tao 	每一套	c=1 d=1 t=106595
mei yi yi 	沒意義	c=31 d=1.80654 t=121104
mei yi zhang 	每一章	c=1 d=4.65288e-88 t=103452
mei yin 	沒引	c=1 d=6.18492e-113 t=103452
mei yin xiang 	沒印象	c=1 d=1 t=122604
mei yin yong 	沒引用	c=1 d=1.1831e-125 t=103452
mei ying 	魅影	c=15 d=1.20226 t=121247
mei ying xiang 	沒影響	c=3 d=1 t=104972
mei yong 	沒用	c=37 d=1 t=121208
mei yong dao 	沒用到	c=1 d=2.8638e-84 t=103452
mei yong de 	沒用的	c=2 d=2.86057e-12 t=103452
mei yong guo 	沒用過	c=13 d=1 t=115909
mei yong hao 	沒用好	c=1 d=1.9858e-12 t=103452
mei yong ma 	沒用嗎	c=1 d=9.51623e-94 t=103452
mei you 	沒有	c=458 d=1.75286 t=122660
mei you ba 	沒有吧	c=1 d=1.4932e-99 t=103452
mei you ban fa 	沒有辦法	c=1 d=9.48167e-110 t=103452
mei you bi yao 	沒有必要	c=1 d=1.22029e-48 t=103452
mei you cuo 	沒有錯	c=1 d=9.5568e-144 t=103452
mei you de 	沒有的	c=1 d=1.7081e-122 t=103452
mei you guan xi 	沒有關係	c=1 d=4.4834e-122 t=103452
mei you ji hui 	沒有機會	c=1 d=4.79296e-84 t=103452
mei you le 	沒有了	c=1 d=7.08129e-117 t=103452
mei you ma 	沒有嗎	c=2 d=1 t=121119
mei you shu biao 	沒有鼠標	c=1 d=1 t=104028
mei you shuo 	沒有說	c=1 d=1.80805e-144 t=103452
mei you xie 	沒有寫	c=1 d=1 t=106678
mei you ya 	沒有呀	c=1 d=1.23949e-114 t=103452
mei you yang shi 	沒有樣式	c=1 d=5.92707e-112 t=103452
mei you yong 	沒有用	c=3 d=5.27985e-74 t=103452
mei yu dao 	沒遇到	c=1 d=1 t=104457
mei yu dao guo 	沒遇到過	c=2 d=1 t=117910
mei yue 	每月	c=1 d=5.18513e-215 t=103452
mei za 	沒咋	c=4 d=1 t=108676
mei zai 	沒在	c=2 d=0.00196945 t=103452
mei zai 	美哉	c=1 d=2.89623e-187 t=103452
mei zai zuo 	沒在做	c=1 d=3.96776e-67 t=103452
mei zen me 	沒怎麼	c=5 d=1 t=122048
mei zhan kai 	沒展開	c=2 d=8.66412e-108 t=103452
mei zhang 	每章	c=1 d=3.29573e-119 t=103452
mei zhao 	沒招	c=0 d=0.1 t=117530
mei zhao dao 	沒找到	c=10 d=1 t=105878
mei zhao man 	沒招滿	c=1 d=1 t=117531
mei zhe 	沒轍	c=21 d=1.01344 t=121524
mei zhe 	沒這	c=1 d=0.1 t=106487
mei zhe fan nao 	沒這煩惱	c=1 d=3.96981e-220 t=103452
mei zhe ge 	沒這個	c=1 d=2.13576e-133 t=103452
mei zhe shi 	沒這事	c=1 d=2.09887e-134 t=103452
mei zhe xi guan 	沒這習慣	c=1 d=1 t=106488
mei zhe yi si 	沒這意思	c=1 d=9.49166e-93 t=103452
mei zhe zhong 	沒這種	c=1 d=5.0776e-145 t=103452
mei zheng 	沒證	c=1 d=1.04479e-133 t=103452
mei zheng guo 	沒整過	c=1 d=1 t=108470
mei zhi 	妹汁	c=4 d=1.22223e-08 t=103452
mei zhi zhen 	沒指針	c=1 d=1.52295e-37 t=103452
mei zhi zhi 	美汁汁	c=3 d=5.20824e-91 t=103452
mei zhong wen 	沒中文	c=1 d=1.69179e-68 t=103452
mei zhou 	每週	c=1 d=9.70579e-32 t=103452
mei zhou si 	每週四	c=1 d=2.98879e-116 t=103452
mei zhu yi 	沒主意	c=1 d=1.74569e-85 t=103452
mei zhu yi 	沒注意	c=1 d=1 t=110860
mei zhu yi dao 	沒注意到	c=1 d=2.55981e-58 t=103452
mei zhuan 	沒轉	c=1 d=6.67118e-121 t=103452
mei zhuang 	梅妝	c=1 d=3.10063e-107 t=103452
mei zhuang 	沒裝	c=1 d=0.1 t=108857
mei zhuang guo 	沒裝過	c=1 d=1.66575e-62 t=103452
mei zhun bei 	沒準備	c=1 d=3.37054e-89 t=103452
mei zi 	妹子	c=8 d=1 t=113846
mei zi ge 	沒資格	c=2 d=6.56537e-80 t=103452
mei zi zi 	美滋滋	c=1 d=2.3108e-148 t=103452
mei zou 	沒走	c=1 d=3.09209e-104 t=103452
mei zu 	每組	c=2 d=8.51606e-149 t=103452
mei zu 	魅族	c=2 d=7.87138e-38 t=103452
mei zuo 	沒做	c=1 d=6.62189e-123 t=103452
men 	們	c=24 d=1 t=111437
men 	悶	c=0 d=1.0572e-214 t=103452
men 	門	c=1 d=9.76805e-20 t=103452
men dao 	門道	c=1 d=6.20728e-126 t=103452
men huai le 	悶壞了	c=1 d=1.0625e-213 t=103452
men kan 	門檻	c=2 d=1.1752e-105 t=103452
men kou 	門口	c=2 d=1.33909e-14 t=103452
men wai 	門外	c=1 d=1.00649e-76 t=103452
men zhen 	門診	c=1 d=3.814e-102 t=103452
meng 	夢	c=2 d=1 t=120690
meng 	懵	c=2 d=0.1 t=116556
meng 	猛	c=13 d=1.51685 t=105574
meng 	萌	c=1 d=4.17785e-27 t=103452
meng ban 	夢伴	c=1 d=1 t=110156
meng bi 	懵逼	c=6 d=4.05093e-17 t=103452
meng bi 	矇蔽	c=1 d=3.88022e-128 t=103452
meng dao 	夢到	c=2 d=0.1 t=116977
meng dao le 	夢到了	c=1 d=1 t=116978
meng dian 	猛點	c=1 d=4.38133e-57 t=103452
meng huan 	夢幻	c=1 d=7.09479e-110 t=103452
meng le 	蒙了	c=0 d=8.49463e-200 t=103452
meng meng 	萌萌	c=1 d=0.565334 t=106753
meng meng ren 	萌萌人	c=1 d=1 t=106754
meng na li sha 	蒙娜麗莎	c=1 d=1 t=113628
meng nan 	猛男	c=1 d=2.14695e-77 t=103452
meng nan fa yan 	猛男發言	c=1 d=7.99254e-100 t=103452
meng ren 	猛人	c=1 d=1.42266e-206 t=103452
meng tian 	蒙恬	c=1 d=5.60303e-127 t=103452
meng xiang 	夢想	c=1 d=3.17835e-16 t=103452
meng xin 	萌新	c=1 d=4.75219e-13 t=103452
meng yan 	夢魘	c=1 d=3.96654e-34 t=103452
meng zhang 	猛漲	c=1 d=1 t=105379
meng zhi 	萌汁	c=2 d=4.32832e-200 t=103452
meng zhong 	夢中	c=2 d=1 t=116966
mi 	米	c=1 d=1 t=107182
mi 	迷	c=6 d=1.31844 t=105590
mi bai 	米百	c=1 d=2.33387e-206 t=103452
mi de hen 	迷得很	c=1 d=1 t=105553
mi du 	密度	c=1 d=1 t=113349
mi fan 	米飯	c=2 d=3.09134e-13 t=103452
mi gu 	咪咕	c=1 d=1 t=110008
mi ha you 	米哈遊	c=1 d=1.19267e-14 t=103452
mi huan 	迷幻	c=1 d=9.91512e-224 t=103452
mi huo 	迷惑	c=28 d=1.00002 t=118874
mi huo de 	迷惑的	c=1 d=3.63119e-83 t=103452
mi huo si xiang 	迷惑思想	c=1 d=7.06204e-85 t=103452
mi ji 	密集	c=0 d=2.62686e-69 t=103452
mi jia 	米家	c=1 d=8.67029e-87 t=103452
mi jiang 	蜜醬	c=3 d=3.63231e-39 t=103452
mi jing 	謎鏡	c=1 d=7.16069e-13 t=103452
mi kong 	密恐	c=1 d=8.71135e-25 t=103452
mi le 	迷了	c=1 d=1.11636e-90 t=103452
mi lu 	迷路	c=1 d=2.39051e-194 t=103452
mi ma 	密碼	c=35 d=1 t=114974
mi mang 	迷茫	c=1 d=6.32061e-134 t=103452
mi mei 	迷妹	c=1 d=1.13428e-188 t=103452
mi mi 	祕密	c=2 d=1.17675e-206 t=103452
mi mi ma ma 	密密麻麻	c=2 d=1 t=109148
mi mian 	謎面	c=1 d=8.93558e-118 t=103452
mi shu 	祕書	c=0 d=3.42731e-110 t=103452
mi xian 	米線	c=4 d=1.91843e-57 t=103452
mi xin 	迷信	c=1 d=1 t=107181
mi xue bing cheng 	蜜雪冰城	c=1 d=2.25335e-146 t=103452
mi zhi 	蜜汁	c=2 d=2.10279e-09 t=103452
mian 	棉	c=0 d=0.1 t=111255
mian 	麪	c=19 d=1.00076 t=120536
mian ban 	面板	c=0 d=1.24634e-121 t=103452
mian bao 	麪包	c=3 d=8.959e-91 t=103452
mian bi 	面壁	c=1 d=0.116907 t=107251
mian bi zhe 	面壁者	c=1 d=1 t=107252
mian dai 	面帶	c=0 d=2.64461e-60 t=103452
mian dai chao hong 	面帶潮紅	c=1 d=2.65786e-59 t=103452
mian de 	免得	c=6 d=1.45569e-35 t=103452
mian dui 	面對	c=5 d=1 t=105222
mian e 	面額	c=2 d=1.92259 t=108255
mian fei 	免費	c=30 d=1.00003 t=113886
mian fei de 	免費的	c=3 d=5.46842e-135 t=103452
mian guan 	麪館	c=1 d=4.03364e-143 t=103452
mian hua 	棉花	c=0 d=5.264e-129 t=103452
mian ji 	麪基	c=1 d=6.15468e-26 t=103452
mian kong 	面孔	c=1 d=2.49019e-204 t=103452
mian lao wo gua 	麪老倭瓜	c=1 d=6.27993e-204 t=103452
mian le 	免了	c=2 d=1.59777e-13 t=103452
mian lin 	面臨	c=1 d=6.56759e-84 t=103452
mian ling 	棉鈴	c=1 d=1.59397e-132 t=103452
mian mian qiang qiang 	勉勉強強	c=1 d=7.0381e-192 t=103452
mian qian 	面前	c=3 d=1 t=122097
mian qiang 	勉強	c=7 d=1 t=121702
mian qiang neng 	勉強能	c=1 d=5.53067e-33 t=103452
mian qiang neng chong 	勉強能衝	c=2 d=5.55839e-33 t=103452
mian shi 	面試	c=14 d=1.81928 t=115546
mian tiao 	麪條	c=2 d=1.55075e-152 t=103452
mian wu biao qing 	面無表情	c=1 d=1 t=120323
mian xiang 	面向	c=4 d=4.703e-67 t=103452
mian xiang dui xiang 	面向對象	c=4 d=1.15212 t=117287
mian yi ge 	麪一個	c=1 d=7.9319e-128 t=103452
mian zhi 	面值	c=6 d=1 t=108316
mian zi 	面子	c=2 d=4.66266e-187 t=103452
miao 	喵	c=2 d=1 t=105066
miao 	妙	c=3 d=1 t=122885
miao 	秒	c=1 d=1.6321e-117 t=103452
miao a 	喵啊	c=2 d=7.77981e-18 t=103452
miao a 	妙啊	c=3 d=1.9127 t=122882
miao jue 	妙絕	c=0 d=0.1 t=116698
miao pa si 	喵帕斯	c=8 d=2.58283 t=104808
miao pa si 	秒怕死	c=1 d=1.64029e-116 t=103452
miao shu 	描述	c=15 d=1 t=120353
miao wo 	秒我	c=1 d=4.55703e-49 t=103452
mie diao 	滅掉	c=1 d=4.66398e-116 t=103452
mie jue 	滅絕	c=1 d=1.19076e-54 t=103452
mie shi 	蔑視	c=0 d=1.21226e-89 t=103452
mie shi ta 	蔑視他	c=1 d=1.21834e-88 t=103452
mie wang 	滅亡	c=0 d=1.19673e-55 t=103452
mie wang xun lei 	滅亡迅雷	c=1 d=1.20273e-54 t=103452
min gan 	敏感	c=0 d=1.19862e-191 t=103452
min guo 	民國	c=1 d=1.63961e-23 t=103452
min yao 	民謠	c=1 d=1.00018 t=116895
min zhi min gao 	民脂民膏	c=1 d=1.62885e-210 t=103452
min zhong 	民衆	c=2 d=1 t=105237
min zhu 	民主	c=1 d=1.1831e-125 t=103452
ming 	名	c=12 d=1.03274 t=106153
ming 	命	c=1 d=9.77739e-89 t=103452
ming 	明	c=1 d=2.22329e-135 t=103452
ming bai 	明白	c=8 d=1 t=121825
ming cheng 	名稱	c=5 d=1.0016 t=105717
ming dan 	名單	c=3 d=4.95086e-83 t=103452
ming du 	明度	c=1 d=4.16636e-24 t=103452
ming e 	名額	c=14 d=1 t=119264
ming ji 	明基	c=1 d=1.41685e-11 t=103452
ming li 	明理	c=1 d=5.45035e-08 t=103452
ming ling 	命令	c=23 d=0.00106936 t=103452
ming ling hang 	命令行	c=4 d=1.30814e-13 t=103452
ming ming 	命名	c=5 d=1 t=115919
ming ming 	明明	c=20 d=0.604388 t=120216
ming ming bai bai 	明明白白	c=2 d=9.86128e-120 t=103452
ming ming jiu shi 	明明就是	c=2 d=1 t=120571
ming ming shi 	明明是	c=1 d=1.68961e-141 t=103452
ming ming shi ti 	命名實體	c=1 d=3.25305e-54 t=103452
ming ming shuo 	明明說	c=1 d=3.56752e-22 t=103452
ming nian 	明年	c=21 d=1 t=121639
ming nian kao 	明年考	c=1 d=4.27987e-193 t=103452
ming que 	明確	c=4 d=1.2791e-44 t=103452
ming ti 	命題	c=0 d=7.19933e-136 t=103452
ming ti zu 	命題組	c=1 d=7.23541e-135 t=103452
ming tian 	明天	c=68 d=1 t=122589
ming wan 	明晚	c=2 d=2.75525e-100 t=103452
ming xia 	名下	c=1 d=1 t=119277
ming xian 	明顯	c=5 d=4.26602e-08 t=103452
ming xian de 	明顯的	c=1 d=1.79097e-150 t=103452
ming xiao 	名校	c=1 d=2.19152e-54 t=103452
ming xie 	鳴謝	c=1 d=4.8639e-51 t=103452
ming xing 	明星	c=2 d=2.89348e-117 t=103452
ming yun 	命運	c=6 d=1.75236e-17 t=103452
ming zao 	明早	c=3 d=3.30864e-127 t=103452
ming zhi 	明志	c=0 d=7.47179e-220 t=103452
ming zi 	名字	c=16 d=1 t=119258
ming zi li 	名字裏	c=1 d=1 t=110047
mo 	摸	c=0 d=9.01339e-74 t=103452
mo 	末	c=1 d=1 t=119333
mo 	磨	c=2 d=1.04405 t=109217
mo 	膜	c=6 d=1 t=122349
mo 	莫	c=1 d=5.25879e-87 t=103452
mo 	魔	c=1 d=2.56478e-23 t=103452
mo ban 	模板	c=1 d=1 t=106729
mo bu chu 	磨不出	c=1 d=1 t=109060
mo bu dao 	摸不到	c=1 d=2.41377e-14 t=103452
mo bu guan xin 	漠不關心	c=1 d=1 t=120322
mo bu shi 	莫不是	c=1 d=4.04614e-150 t=103452
mo ca 	摩擦	c=0 d=1.06789e-09 t=103452
mo dao 	磨刀	c=1 d=1 t=106210
mo dao 	魔導	c=1 d=3.96249e-22 t=103452
mo de 	莫得	c=1 d=6.96586e-12 t=103452
mo de shi hou 	摸的時候	c=1 d=9.05858e-73 t=103452
mo di 	摸底	c=2 d=1.00097 t=119238
mo dian 	磨店	c=2 d=3.29338e-140 t=103452
mo duo 	莫多	c=3 d=2.41418e-16 t=103452
mo er 	模二	c=1 d=2.78115e-210 t=103452
mo fa 	魔法	c=5 d=1.93239 t=122113
mo fa dun 	魔法盾	c=1 d=2.03372e-116 t=103452
mo fa han shu 	魔法函數	c=1 d=9.0941e-119 t=103452
mo fang 	模仿	c=3 d=5.49372e-13 t=103452
mo fang 	魔方	c=1 d=5.77539e-13 t=103452
mo fei 	莫非	c=2 d=1.07671e-46 t=103452
mo gai 	膜改	c=2 d=1 t=114551
mo gai 	魔改	c=2 d=1 t=114552
mo ge 	摸個	c=1 d=1.71264e-212 t=103452
mo gu 	蘑菇	c=2 d=2.09531e-114 t=103452
mo gui 	魔鬼	c=1 d=7.10642e-189 t=103452
mo he 	磨合	c=2 d=3.83976e-119 t=103452
mo hu 	模糊	c=3 d=2.53572e-35 t=103452
mo hu pin yin 	模糊拼音	c=1 d=9.84043e-47 t=103452
mo ju 	模具	c=2 d=1.28156e-18 t=103452
mo kuai 	模塊	c=4 d=1.29208e-18 t=103452
mo kuai hua 	模塊化	c=2 d=1 t=105809
mo lian 	磨練	c=1 d=1 t=116741
mo lian yi zhi 	磨練意志	c=1 d=1 t=103790
mo ming 	莫名	c=2 d=1 t=118501
mo ming de 	莫名的	c=1 d=3.53564e-34 t=103452
mo ming qi miao 	莫名其妙	c=7 d=6.66366e-49 t=103452
mo mo 	墨墨	c=3 d=0.0525858 t=103452
